country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","15-04-2026 11:00:00",29.432304,76.972765,SO2,11,11,11
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","15-04-2026 11:00:00",29.432304,76.972765,OZONE,30,30,30
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","15-04-2026 11:00:00",28.52123,76.37138,SO2,11,14,12
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","15-04-2026 11:00:00",12.9756843,77.5660749,CO,56,63,60
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","15-04-2026 11:00:00",13.029152,77.585901,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","15-04-2026 11:00:00",12.951913,77.539784,PM2.5,30,66,50
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","15-04-2026 11:00:00",11.55358,76.55521,CO,12,25,21
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","15-04-2026 11:00:00",13.428828,77.731418,OZONE,5,18,16
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","15-04-2026 11:00:00",13.328028,75.797056,NH3,2,3,2
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","15-04-2026 11:00:00",13.328028,75.797056,CO,11,90,20
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","15-04-2026 11:00:00",15.459706,75.008381,NO2,31,31,31
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","15-04-2026 11:00:00",15.459706,75.008381,CO,10,40,11
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","15-04-2026 11:00:00",15.459706,75.008381,OZONE,30,30,30
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","15-04-2026 11:00:00",15.3714823,75.1160168,NH3,1,2,2
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","15-04-2026 11:00:00",15.3714823,75.1160168,SO2,1,2,2
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","15-04-2026 11:00:00",17.336318,76.847397,PM2.5,23,64,47
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","15-04-2026 11:00:00",23.163174,79.973061,OZONE,5,130,16
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","15-04-2026 11:00:00",23.142888,79.916147,NO2,NA,NA,NA
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","15-04-2026 11:00:00",23.142888,79.916147,NH3,2,2,2
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","15-04-2026 11:00:00",23.168606,79.932247,SO2,7,26,20
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","15-04-2026 11:00:00",23.168606,79.932247,CO,30,130,84
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","15-04-2026 11:00:00",23.218135,79.957770,PM10,23,111,66
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","15-04-2026 11:00:00",23.218135,79.957770,NO2,27,94,45
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","15-04-2026 11:00:00",23.50016,80.23284,PM10,60,186,107
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","15-04-2026 11:00:00",23.50016,80.23284,SO2,11,57,30
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","15-04-2026 11:00:00",23.50016,80.23284,OZONE,23,117,62
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","15-04-2026 11:00:00",23.210494,77.425409,NO2,16,92,33
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","15-04-2026 11:00:00",23.81748678,79.446246,PM10,NA,NA,NA
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","15-04-2026 11:00:00",22.9682591,76.064118,PM10,90,161,114
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","15-04-2026 11:00:00",22.9682591,76.064118,NH3,1,5,3
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","15-04-2026 11:00:00",22.9682591,76.064118,SO2,1,102,38
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","15-04-2026 11:00:00",22.9682591,76.064118,OZONE,10,123,28
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","15-04-2026 11:00:00",26.203442,78.193251,NO2,20,132,77
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","15-04-2026 11:00:00",26.203442,78.193251,OZONE,38,112,54
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","15-04-2026 11:00:00",22.4310,75.5213,CO,24,74,34
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","15-04-2026 11:00:00",22.4310,75.5213,OZONE,9,52,21
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","15-04-2026 11:00:00",22.6780,75.8559,NO2,15,21,18
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","15-04-2026 11:00:00",22.7084,75.8815,PM10,10,102,63
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","15-04-2026 11:00:00",23.163174,79.973061,PM2.5,25,67,42
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","15-04-2026 11:00:00",23.163174,79.973061,PM10,28,62,41
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","15-04-2026 11:00:00",12.889250,74.853000,PM2.5,34,70,44
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","15-04-2026 11:00:00",12.889250,74.853000,NH3,1,2,2
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","15-04-2026 11:00:00",12.889250,74.853000,OZONE,6,65,37
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","15-04-2026 11:00:00",12.21041,76.37376,NH3,4,5,4
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","15-04-2026 11:00:00",12.733409,77.298051,PM10,53,104,80
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","15-04-2026 11:00:00",12.733409,77.298051,CO,8,52,24
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","15-04-2026 11:00:00",8.8787,76.6073,PM10,71,81,76
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","15-04-2026 11:00:00",8.8787,76.6073,SO2,2,3,2
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","15-04-2026 11:00:00",10.532400,76.215900,PM2.5,46,68,58
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","15-04-2026 11:00:00",10.532400,76.215900,PM10,61,95,80
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","15-04-2026 11:00:00",23.264759,77.381568,PM2.5,35,247,124
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","15-04-2026 11:00:00",13.0246342,77.5080115,SO2,3,8,5
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","15-04-2026 11:00:00",12.917348,77.622813,PM2.5,56,107,78
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","15-04-2026 11:00:00",12.917348,77.622813,OZONE,16,98,28
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","15-04-2026 11:00:00",11.55358,76.55521,PM2.5,26,49,35
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","15-04-2026 11:00:00",11.55358,76.55521,NO2,14,29,21
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","15-04-2026 11:00:00",26.259242,78.216432,SO2,8,69,21
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","15-04-2026 11:00:00",26.200388,78.147714,PM2.5,3,318,95
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","15-04-2026 11:00:00",26.200388,78.147714,OZONE,1,192,192
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","15-04-2026 11:00:00",22.7289,75.8076,SO2,23,26,25
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","15-04-2026 11:00:00",16.802639,75.722694,PM2.5,30,31,30
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","15-04-2026 11:00:00",16.802639,75.722694,SO2,3,6,3
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","15-04-2026 11:00:00",16.7602,77.1428,PM10,104,138,122
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","15-04-2026 11:00:00",16.7602,77.1428,CO,18,30,25
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","15-04-2026 11:00:00",23.1633321,75.800225,SO2,3,26,9
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","15-04-2026 11:00:00",19.10122,74.73339,PM2.5,18,62,38
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","15-04-2026 11:00:00",20.719516,77.000253,PM2.5,33,116,64
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","15-04-2026 11:00:00",20.719516,77.000253,OZONE,4,104,50
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","15-04-2026 11:00:00",19.2157840,73.1997810,NH3,3,7,5
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","15-04-2026 11:00:00",20.9402359,77.7895248,PM2.5,45,71,56
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","15-04-2026 11:00:00",23.108440,77.511428,SO2,3,63,19
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","15-04-2026 11:00:00",22.624758,75.675238,OZONE,40,136,68
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","15-04-2026 11:00:00",23.331731,75.045981,PM10,42,137,92
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","15-04-2026 11:00:00",23.8640158,78.80289321,SO2,3,8,4
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","15-04-2026 11:00:00",24.58434363,80.8549414,PM2.5,49,51,50
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","15-04-2026 11:00:00",19.053536,72.84643,SO2,1,2,1
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","15-04-2026 11:00:00",19.065931,72.862131,SO2,3,4,3
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","15-04-2026 11:00:00",19.23241,72.86895,OZONE,3,77,15
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","15-04-2026 11:00:00",19.2243333,72.8658113,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","15-04-2026 11:00:00",19.2243333,72.8658113,CO,9,18,16
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","15-04-2026 11:00:00",18.9767,72.8380,PM2.5,14,94,40
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","15-04-2026 11:00:00",19.710842,77.151824,CO,14,50,20
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","15-04-2026 11:00:00",21.001264,75.565602,PM2.5,42,121,73
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","15-04-2026 11:00:00",21.001264,75.565602,PM10,62,116,85
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","15-04-2026 11:00:00",19.854616,75.905894,NH3,NA,NA,NA
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","15-04-2026 11:00:00",19.854616,75.905894,SO2,NA,NA,NA
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","15-04-2026 11:00:00",19.25292,73.142019,PM2.5,NA,NA,NA
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","15-04-2026 11:00:00",19.16485,73.23409,NO2,12,35,24
India,Maharashtra,Beed,"Bir, Beed - MPCB","15-04-2026 11:00:00",18.988474,75.753873,SO2,5,40,17
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","15-04-2026 11:00:00",19.0243902,73.0406721,SO2,13,13,13
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","15-04-2026 11:00:00",19.309073,73.057223,PM2.5,50,161,78
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","15-04-2026 11:00:00",19.786089,72.757971,PM2.5,65,79,76
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","15-04-2026 11:00:00",16.7143745,74.2426398,PM2.5,NA,NA,NA
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","15-04-2026 11:00:00",18.39963,76.57452,OZONE,3,70,19
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","15-04-2026 11:00:00",18.1023399,73.4783687,PM10,65,158,104
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","15-04-2026 11:00:00",18.1023399,73.4783687,NO2,8,63,16
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","15-04-2026 11:00:00",20.555712,74.529236,NO2,NA,NA,NA
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","15-04-2026 11:00:00",19.962900,79.298714,PM2.5,58,191,90
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","15-04-2026 11:00:00",19.962900,79.298714,PM10,110,242,150
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","15-04-2026 11:00:00",19.9775302,79.2337086,PM2.5,35,110,64
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","15-04-2026 11:00:00",20.918946,74.776388,PM10,74,107,93
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","15-04-2026 11:00:00",20.918946,74.776388,SO2,7,19,13
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","15-04-2026 11:00:00",24.58434363,80.8549414,SO2,20,39,22
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","15-04-2026 11:00:00",24.108970,82.645580,OZONE,2,9,3
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","15-04-2026 11:00:00",23.1633321,75.800225,PM2.5,20,352,137
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","15-04-2026 11:00:00",20.9402359,77.7895248,SO2,7,24,12
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","15-04-2026 11:00:00",19.8389439,75.244448,NH3,15,17,16
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","15-04-2026 11:00:00",19.863756,75.321188,PM10,42,101,74
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","15-04-2026 11:00:00",21.152875,79.0517531,OZONE,5,97,42
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","15-04-2026 11:00:00",21.143383,79.048912,NO2,6,92,23
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","15-04-2026 11:00:00",21.143383,79.048912,NH3,4,4,4
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","15-04-2026 11:00:00",21.143383,79.048912,SO2,26,67,42
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","15-04-2026 11:00:00",21.143383,79.048912,OZONE,8,76,35
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","15-04-2026 11:00:00",19.173852,77.296291,PM10,NA,NA,NA
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","15-04-2026 11:00:00",19.173852,77.296291,OZONE,NA,NA,NA
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","15-04-2026 11:00:00",20.021503,73.813844,PM2.5,38,69,52
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","15-04-2026 11:00:00",19.1653323,72.922099,NH3,4,5,5
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","15-04-2026 11:00:00",19.1653323,72.922099,CO,2,32,7
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","15-04-2026 11:00:00",19.0863,72.8888,CO,NA,NA,NA
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","15-04-2026 11:00:00",19.19709,72.82204,PM2.5,15,84,42
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","15-04-2026 11:00:00",19.19709,72.82204,NO2,22,50,32
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","15-04-2026 11:00:00",19.19709,72.82204,CO,26,50,32
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","15-04-2026 11:00:00",19.1878657,72.8304069,NO2,5,36,15
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","15-04-2026 11:00:00",19.1878657,72.8304069,NH3,1,5,2
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","15-04-2026 11:00:00",19.04946,72.9230,CO,20,102,57
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","15-04-2026 11:00:00",19.083694,72.920967,PM10,59,142,103
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","15-04-2026 11:00:00",19.083694,72.920967,SO2,1,2,1
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","15-04-2026 11:00:00",19.215859,72.831718,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","15-04-2026 11:00:00",19.215859,72.831718,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","15-04-2026 11:00:00",19.0632143,72.8456324,PM10,43,135,85
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","15-04-2026 11:00:00",19.0632143,72.8456324,NO2,1,37,9
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","15-04-2026 11:00:00",19.11074,72.86084,PM10,47,174,113
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","15-04-2026 11:00:00",19.11074,72.86084,SO2,1,7,2
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","15-04-2026 11:00:00",19.11074,72.86084,CO,21,54,32
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","15-04-2026 11:00:00",19.0364585,72.8954371,SO2,3,13,6
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","15-04-2026 11:00:00",19.10078,72.87462,PM10,41,122,77
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","15-04-2026 11:00:00",19.10078,72.87462,SO2,7,8,7
India,Maharashtra,Mumbai,"Worli, Mumbai -MPCB","15-04-2026 11:00:00",18.9942180,72.8158167,PM10,17,269,106
India,Maharashtra,Mumbai,"Worli, Mumbai -MPCB","15-04-2026 11:00:00",18.9942180,72.8158167,OZONE,17,55,24
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","15-04-2026 11:00:00",21.121801,79.04952,PM2.5,60,144,98
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","15-04-2026 11:00:00",21.14472,79.107595,PM2.5,92,207,136
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","15-04-2026 11:00:00",20.021503,73.813844,CO,12,28,16
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","15-04-2026 11:00:00",20.021503,73.813844,OZONE,22,69,38
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","15-04-2026 11:00:00",19.950220,73.731480,OZONE,16,58,36
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","15-04-2026 11:00:00",18.897756,72.813320,SO2,3,14,9
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","15-04-2026 11:00:00",19.137500,72.915056,PM10,19,133,61
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","15-04-2026 11:00:00",19.047000,72.874600,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","15-04-2026 11:00:00",19.047000,72.874600,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","15-04-2026 11:00:00",19.000084,72.856730,NO2,19,43,28
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","15-04-2026 11:00:00",18.530085,73.849598,SO2,22,75,45
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","15-04-2026 11:00:00",18.530085,73.849598,CO,34,78,52
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","15-04-2026 11:00:00",18.547056,73.826908,PM2.5,NA,NA,NA
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","15-04-2026 11:00:00",18.547056,73.826908,SO2,NA,NA,NA
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","15-04-2026 11:00:00",17.6336264,75.9132495,SO2,NA,NA,NA
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","15-04-2026 11:00:00",17.65439,75.90649,SO2,4,17,9
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","15-04-2026 11:00:00",19.9591346,73.7788008,NH3,2,3,2
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","15-04-2026 11:00:00",19.090337,73.014232,SO2,2,8,4
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","15-04-2026 11:00:00",19.1135051,73.008978,NH3,1,4,1
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","15-04-2026 11:00:00",19.1135051,73.008978,OZONE,8,16,10
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","15-04-2026 11:00:00",19.008751,73.016620,NO2,55,56,56
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","15-04-2026 11:00:00",19.008751,73.016620,SO2,NA,NA,NA
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","15-04-2026 11:00:00",19.26777,72.97182,PM2.5,44,69,55
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","15-04-2026 11:00:00",19.26777,72.97182,SO2,1,8,2
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","15-04-2026 11:00:00",19.26777,72.97182,CO,8,62,28
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","15-04-2026 11:00:00",19.222279,72.957979,PM2.5,3,90,37
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","15-04-2026 11:00:00",19.222279,72.957979,SO2,4,26,10
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","15-04-2026 11:00:00",19.235581,73.159121,SO2,6,26,13
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","15-04-2026 11:00:00",19.4458210,72.7988231,PM10,40,94,64
India,Meghalaya,Byrnihat,"15th Mile-Nongthymmai, Byrnihat - Meghalaya PCB","15-04-2026 11:00:00",26.05374,91.86796,PM2.5,21,67,40
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","15-04-2026 11:00:00",23.7176342,92.7192841,PM10,15,125,84
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","15-04-2026 11:00:00",18.454450,73.854155,PM2.5,42,83,62
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","15-04-2026 11:00:00",18.573040,73.927715,CO,26,86,61
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","15-04-2026 11:00:00",18.536457,73.805454,PM2.5,30,83,53
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","15-04-2026 11:00:00",18.536457,73.805454,CO,5,71,35
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","15-04-2026 11:00:00",18.59051,73.77946,SO2,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","15-04-2026 11:00:00",18.616318,73.765797,NO2,12,68,43
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","15-04-2026 11:00:00",18.616318,73.765797,OZONE,20,76,31
India,Maharashtra,Pimpri-Chinchwad,"Bhumkar Nagar, Pune - IITM","15-04-2026 11:00:00",18.605770,73.749976,OZONE,2,95,10
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","15-04-2026 11:00:00",18.63673,73.82487,PM10,65,109,89
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","15-04-2026 11:00:00",19.0575752,73.0151367,CO,6,94,19
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","15-04-2026 11:00:00",19.02579,73.10297,PM10,4,148,104
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","15-04-2026 11:00:00",19.265594,76.761463,SO2,7,26,15
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","15-04-2026 11:00:00",22.06156703,85.47409613,PM2.5,77,307,224
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","15-04-2026 11:00:00",22.06156703,85.47409613,PM10,122,343,207
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","15-04-2026 11:00:00",22.06156703,85.47409613,NO2,15,16,15
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","15-04-2026 11:00:00",22.06156703,85.47409613,OZONE,14,19,15
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","15-04-2026 11:00:00",21.8004996,83.8396977,PM2.5,42,206,82
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","15-04-2026 11:00:00",21.941841,86.728318,SO2,1,18,8
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","15-04-2026 11:00:00",21.941841,86.728318,CO,12,42,18
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","15-04-2026 11:00:00",21.941841,86.728318,OZONE,2,99,10
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","15-04-2026 11:00:00",20.240790,85.836784,PM10,31,67,50
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","15-04-2026 11:00:00",20.240790,85.836784,CO,16,42,33
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","15-04-2026 11:00:00",20.832874,85.104082,NO2,4,50,13
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","15-04-2026 11:00:00",20.832874,85.104082,NH3,4,7,5
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","15-04-2026 11:00:00",21.51161,86.89088,PM10,47,142,88
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","15-04-2026 11:00:00",21.51161,86.89088,NO2,4,32,10
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","15-04-2026 11:00:00",21.51161,86.89088,NH3,1,2,2
